Website,Brand,Title,Review,Rating,Author Name,Review Date,Views,Like Count,Dislike Count,URL
Cardekho.com,Kia Seltos,Worth Buying,"This is actually the best offering in the current price range. The range-topping GTX+ model which now also comes in both Petrol and Diesel comes with features that none of the vehicles in the current market offer. 6 Airbags are standard in the GTX+ models. The suspension might not be as good as the Harrier's, but then you forget what has the suspension from the Range Rover Discovery. So in short, this is actually the best suspension in the mid-size SUV segment.",4,Nikhil Rai,28-Nov-19,988,1,0,https://www.cardekho.com/user-review/kia-seltos/worth-buying-94825.htm
Cardekho.com,Kia Seltos,Variety of features it has.,"The top model in the diesel engine is too amazing. Its too silent when the car is switched off or when it is turned on, it has very good sound quality, great boot space, amazing interior features, the feature of cooling, the rear seats is also great, back camera has superb quality, its very smooth no matter it is on which speed, the lights below the dashboard looks amazing, its a superb car.",5,Shubham Sharma,28-Nov-19,111,2,0,https://www.cardekho.com/user-review/kia-seltos/variety-of-features-it-has-94793.htm
Cardekho.com,Kia Seltos,Awesome car.,"It is an awesome car and cost-effective as well. All required features available. Best in design, big display and drive comfort. ",5,Narendra,28-Nov-19,44,0,0,https://www.cardekho.com/user-review/kia-seltos/awesome-car-94800.htm
Cardekho.com,Kia Seltos,Poor performance.,Poor performance... Pickup is not satisfying numbers. The average is very low as ComPare to the company claimed... Feeling trapped with this new company. If there would b any chance then I would like to take my money back... One month's driving experience was very frustrating and trauma.,1,Neetu Singh,27-Nov-19,889,5,0,https://www.cardekho.com/user-review/kia-seltos/poor-performance-94679.htm
Cardekho.com,Kia Seltos,Perfectly an Indian car.,The best segment with new technology. The best driving experience and looks are amazing.    ,5,Sonu Bhati,28-Nov-19,41,0,0,https://www.cardekho.com/user-review/kia-seltos/perfectly-an-indian-car-94791.htm
Cardekho.com,Kia Seltos,Good investment for service,Awesome car and excellent driving experience. What an AC which adjusts in car. It was a good experience in my life.,5,Ravi Shukla,27-Nov-19,51,0,0,https://www.cardekho.com/user-review/kia-seltos/good-investment-for-service-94717.htm
Cardekho.com,Kia Seltos,Kia vs Mahindra,"Best, but not have some features according to XUV 300 have more features than Seltos. According to price xuv300 have low.. Kia Seltos have less service XUV300 gave better than Kia Seltos. Break assist is not there and it has fewer options better than other cars.",2,Sandeep Vecha,27-Nov-19,284,1,1,https://www.cardekho.com/user-review/kia-seltos/kia-vs-mahindra-94692.htm
Cardekho.com,Kia Seltos,Free servicing At Zero price which is a very necessary thing.,"The very amazing thing about KIA is that they are offering free servicing for 5 years, it means you only drive it, servicing is free by KIA.",5,Rahul,27-Nov-19,113,0,0,https://www.cardekho.com/user-review/kia-seltos/free-servicing-at-zero-price-which-is-a-very-necessary-thing-94661.htm
Cardekho.com,Kia Seltos,Excellent car,Very nice car. It is very comfortable for a family. It is really like an SUV with a very beautiful interior.,5,User,27-Nov-19,44,0,0,https://www.cardekho.com/user-review/kia-seltos/excellent-car-94676.htm
Cardekho.com,Kia Seltos,Good Car With Minor Mistake,The car looks great and we have purchased the diesel auto top-end model in which all the things are great. But illuminated keys for windows and door lock is missing. We have to search for the buttons in the dark. Overall the car is great in performance and looks.,5,Sai Lokesh,27-Nov-19,1230,2,0,https://www.cardekho.com/user-review/kia-seltos/good-car-with-minor-mistake-94667.htm
Cardekho.com,Kia Seltos,Very comfortable seat,"Very comfortable and adjustable seat, the front panel is good in looks, navigation is average, the car looks good from outside.",4,Anil Sharma,27-Nov-19,50,0,0,https://www.cardekho.com/user-review/kia-seltos/very-comfortable-seat-94666.htm
Cardekho.com,Kia Seltos,Best car,"Perfect in class, design, interior, perfect in mileage, ground clearance. Perfect is the final word for it.",5,Nishant Jain,26-Nov-19,49,0,0,https://www.cardekho.com/user-review/kia-seltos/best-car-94618.htm
Cardekho.com,Kia Seltos,Variety of Features,"The top model in the diesel engine is too amazing. Its too silent when the car is switched off or when its turn on, it has very good sound quality, great boot space, amazing interior features, the feature of cooling, the rear seats is also great, back camera has superb quality, its very smooth no matter it is on which speed, the lights below the dashboard looks amazing, its a superb car.",5,Ajay Manchhani,26-Nov-19,2086,3,0,https://www.cardekho.com/user-review/kia-seltos/variety-of-features-94591.htm
Cardekho.com,Kia Seltos,Kia Seltos - The best car,It is an excellent car with good features. It moves smoothly on off-roads. Its suspension is also good. It gives you good mileage with the best sound system which makes your ride wonderful and makes you feel luxurious. You can buy this with closed eyes. It's the best car I have seen ever in my life.,5,Vipul Yadav,25-Nov-19,291,3,0,https://www.cardekho.com/user-review/kia-seltos/kia-seltos-the-best-car-94557.htm
Cardekho.com,Kia Seltos,Best In Class Vehicle,KIA Seltos is completely spacious and is a smooth experience. It is worth 12 lakhs and is simply amazing. Seltos comes with a touch screen music panel and is quite good in function. Good mileage and pick up.,5,Kushal Songh,26-Nov-19,435,2,0,https://www.cardekho.com/user-review/kia-seltos/best-in-class-vehicle-94608.htm
Cardekho.com,Kia Seltos,Great Car,KIA Seltos is a very nice car with the great built quality and lots of amazing features. The driving is also very comfortable on any kind of road.,5,Rohit,26-Nov-19,35,1,0,https://www.cardekho.com/user-review/kia-seltos/great-car-94600.htm
Cardekho.com,Kia Seltos,Best Car,"Excellent to drive and comfortable, features are excellent. Best in the segment. Overall, Value for money car.",5,Rajil,26-Nov-19,41,1,0,https://www.cardekho.com/user-review/kia-seltos/best-car-94587.htm
Cardekho.com,Kia Seltos,Excellent Car,This car is excellent in driving and features are amazing. The front of the car is very attractive and the full LED looks amazing at night.,5,Sunny Mighty,26-Nov-19,32,1,0,https://www.cardekho.com/user-review/kia-seltos/excellent-car-94578.htm
Cardekho.com,Kia Seltos,Satisfactory Performance of Kia Seltos,"I have purchased KIA Seltos HTK Petrol last month, and I am fully satisfied with the my Seltos. The overall performance of the car is amazing in terms of driving experience, infotainment system, build and at last the mileage of Kia Seltos. I have almost driven 1700 KM and average coming 15KMPL in the city, and goes 20KMPL on highways. So, I am highly satisfied with my KIA Seltos.",5,Gagan Kanojia,26-Nov-19,798,2,0,https://www.cardekho.com/user-review/kia-seltos/satisfactory-performance-of-kia-seltos-94575.htm
Cardekho.com,Kia Seltos,Superb Car,"The design of this car is very nice. Bose speakers are of nice quality and the sound is excellent, sunroof is an add on with very nice alloys in the top model. ",5,Aarti Gupta,26-Nov-19,30,0,0,https://www.cardekho.com/user-review/kia-seltos/superb-car-94572.htm
Cardekho.com,Kia Seltos,Super budget SUV car,Kia Seltos is one of the good specific SUV in economic range of budget. It is a more functional car compared to other cars.,4,Chitrang Shah,25-Nov-19,37,1,0,https://www.cardekho.com/user-review/kia-seltos/super-budget-suv-car-94541.htm
Cardekho.com,Kia Seltos,A perfect car - Kia Seltos,"Kia Seltos is a perfect car. Its design, looks, features and build quality are so excellent. Especially for our Indian roads feels so comfortable and the mileage what the car is offering is just awesome and the performance is just fantastic. The beautiful things are LED and the DRLs design, UVO Connected car - KIA(Know It All), ventilated seats, smart air purifier and the top best BS6 compliant engine. I am disappointed with things like no panoramic sunroof, auto-open/close tailgate and rear tailgate sunshade.",5,Anonymous,25-Nov-19,1578,0,0,https://www.cardekho.com/user-review/kia-seltos/a-perfect-car-kia-seltos-94522.htm
Cardekho.com,Kia Seltos,East or West Kia Seltos is the best,"I just got the chance to sit in one of my uncle's Kia Seltos and what can I say I was just trying to find any flaws but I couldn't. Everything is so perfect in this price bracket that you can't imagine this level of comfort and quality in a car, I just loved it.",5,Abhishek Gupta,25-Nov-19,305,0,0,https://www.cardekho.com/user-review/kia-seltos/east-or-west-kia-seltos-is-the-best-94539.htm
Cardekho.com,Kia Seltos,Best car,Good looking car and the ground clearance is sufficient as compared to other cars as it is very important for the driving experience.,4,Rohit Singh Sikarwar,25-Nov-19,47,1,0,https://www.cardekho.com/user-review/kia-seltos/best-car-94531.htm
Cardekho.com,Kia Seltos,Good looking car,Excellent car with good suspension and a great car for long drives. The mileage is ok for the city drive. You can buy this car with closed eyes.,5,Snair,25-Nov-19,39,1,0,https://www.cardekho.com/user-review/kia-seltos/good-looking-car-94524.htm
Cardekho.com,Kia Seltos,Perfect car,It's a wonderful car. All features are good and you will feel like a plane. I am very satisfied with this car. It runs very smoothly without any bounces on off-roads. The driving experience is awesome.,5,Anonymous,25-Nov-19,348,1,0,https://www.cardekho.com/user-review/kia-seltos/perfect-car-94496.htm
Cardekho.com,Kia Seltos,Kia Seltos - Great car,It's a great car with excellent features. Looks are also awesome. All accessories are comfortable and safe.,5,Vikas Kumar,25-Nov-19,39,1,0,https://www.cardekho.com/user-review/kia-seltos/kia-seltos-great-car-94518.htm
Cardekho.com,Kia Seltos,Awesome Car - Kia Seltos,This car is very good. Fully loaded with all features and comfort. The space is excellent. This car looks like a high-level car. I referred to all to take the test drive and share your experience. The car is very safe and very solid.,5,Anonymous,25-Nov-19,157,0,1,https://www.cardekho.com/user-review/kia-seltos/awesome-car-kia-seltos-94517.htm
Cardekho.com,Kia Seltos,Choice to good one,"I think it the best SUV ever launched, value for money, attractive colors, full options and good mileage than other cars.",5,Melwin Dsouza,25-Nov-19,36,3,0,https://www.cardekho.com/user-review/kia-seltos/choice-to-good-one-94509.htm
Cardekho.com,Kia Seltos,Nice car,"Very nice car, powerful engine, looks very stylish among all cars and its a new concept car.",5,Vikram,24-Nov-19,32,0,0,https://www.cardekho.com/user-review/kia-seltos/nice-car-94462.htm
Cardekho.com,Kia Seltos,Awesome car of this year,"I have Kia Seltos GTX Plus in red color. It has awesome looks, superb interiors, a good loud music system and ample space.",5,Aditya,24-Nov-19,37,1,0,https://www.cardekho.com/user-review/kia-seltos/awesome-car-of-this-year-94461.htm
Cardekho.com,Kia Seltos,Definition of perfection,Perfect car in this price range. Not a single car in this price range has ventilated seats. BOSE speakers are awesome too.,4,Mayur Prajapati,23-Nov-19,30,0,0,https://www.cardekho.com/user-review/kia-seltos/definition-of-perfection-94385.htm
Cardekho.com,Kia Seltos,Master machine - Kia Seltos,"It is a car with a master body and a powerful engine The transmission is smooth and the parking position is super and tyres are super smooth and the seats are very good. It's not just a machine, it is the master of all machines and this is the first Kia car in India. One important thing is that the body design is fantastic and in night light visibility is super. It comes with DRLs and the BOSE music system is awesome. The AC is super cool and the speedometer is awesome.",5,User,23-Nov-19,238,0,0,https://www.cardekho.com/user-review/kia-seltos/master-machine-kia-seltos-94384.htm
Cardekho.com,Kia Seltos,Go grab your Kia Seltos,"For a car, at this price, it is definitely a good deal. Got the automatic 1.4-liter Petrol variant and let me tell you it's a charm to drive this beauty. The gear shift is ever so smooth and linear power delivery makes it good to ride.",5,Nkpsinha,23-Nov-19,158,0,0,https://www.cardekho.com/user-review/kia-seltos/go-grab-your-kia-seltos-94382.htm
Cardekho.com,Kia Seltos,Worth a purchase,"I like the design of this car, it is unique and the key factor is the quality and overall features they provide. The features they provide are the ones that you see only in those high budget cars.",4,Abhishek Tyagi,23-Nov-19,53,0,0,https://www.cardekho.com/user-review/kia-seltos/worth-a-purchase-94378.htm
